N: 1243
annotation 1	n1	annotation 2	n2	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	BC	p-value(ALT)	p.adjusted(ALT)	BC
community_30	8	cell_communication_involved_in_cardiac_c...	10	0	0.0643604	0	[0.00,0.00]	1	1		1	1	
community_30	8	regulation_of_synaptic_vesicle_cycle	16	0	0.102977	0	[0.00,0.00]	1	1		1	1	
community_30	8	neurotransmitter_receptor_transport_to_p...	6	0	0.0386163	0	[0.00,0.00]	1	1		1	1	
community_30	8	axonal_transport	10	0	0.0643604	0	[0.00,0.00]	1	1		1	1	
community_30	8	vesicle-mediated_transport_in_synapse	42	0	0.270314	0	[0.00,0.00]	1	1		1	1	
community_30	8	presynapse_assembly	3	0	0.0193081	0	[0.00,0.00]	1	1		1	1	
community_30	8	regulation_of_postsynaptic_membrane_neur...	6	0	0.0386163	0	[0.00,0.00]	1	1		1	1	
community_30	8	synaptic_vesicle_cycle	38	0	0.24457	0	[0.00,0.00]	1	1		1	1	
community_30	8	presynaptic_process_involved_in_chemical...	37	0	0.238134	0	[0.00,0.00]	1	1		1	1	
community_30	8	synaptic_signaling	124	1	0.798069	1.29152	[0.16,10.58]	0.569688	1		0.814187	1	
community_30	8	trans-synaptic_signaling	124	1	0.798069	1.29152	[0.16,10.58]	0.569688	1		0.814187	1	
community_30	8	chemical_synaptic_transmission,_postsyna...	20	0	0.128721	0	[0.00,0.00]	1	1		1	1	
community_30	8	regulation_of_neurotransmitter_receptor_...	6	0	0.0386163	0	[0.00,0.00]	1	1		1	1	
community_30	8	neurotransmitter_receptor_transport	7	0	0.0450523	0	[0.00,0.00]	1	1		1	1	
community_30	8	signal_release_from_synapse	36	0	0.231698	0	[0.00,0.00]	1	1		1	1	
community_30	8	regulation_of_synaptic_vesicle_exocytosi...	12	0	0.0772325	0	[0.00,0.00]	1	1		1	1	
community_31	11	MAPK_cascade	122	1	1.07965	0.918182	[0.12,7.23]	1	1		0.385846	1	
community_31	11	neurotransmitter_uptake	8	0	0.0707965	0	[0.00,0.00]	1	1		1	1	
community_31	11	activation_of_innate_immune_response	43	2	0.380531	6.45528	[1.35,30.83]	0.0527513	1		0.994754	1	
community_31	11	toll-like_receptor_signaling_pathway	10	1	0.0884956	13.5889	[1.57,117.56]	0.0853505	1		0.996916	1	
community_31	11	Fc_receptor_mediated_stimulatory_signali...	25	1	0.221239	5.03333	[0.62,40.90]	0.201011	1		0.980879	1	
community_31	11	immune_response-activating_signal_transd...	72	2	0.637168	3.68889	[0.78,17.40]	0.129788	1		0.978025	1	
community_31	11	innate_immune_response-activating_signal...	42	2	0.371681	6.62222	[1.39,31.65]	0.0505418	1		0.995096	1	
community_31	11	dopamine_receptor_signaling_pathway	14	0	0.123894	0	[0.00,0.00]	1	1		1	1	
community_31	11	Wnt_signaling_pathway,_calcium_modulatin...	8	0	0.0707965	0	[0.00,0.00]	1	1		1	1	
community_31	11	chemical_synaptic_transmission	124	3	1.09735	3.44318	[0.90,13.15]	0.0881855	1		0.982123	1	
community_31	11	neurotransmitter_secretion	36	1	0.318584	3.42	[0.43,27.46]	0.277195	1		0.961928	1	
community_31	11	axon_guidance	40	0	0.353982	0	[0.00,0.00]	1	1		1	1	
community_31	11	synapse_assembly	16	1	0.141593	8.11333	[0.98,67.44]	0.133326	1		0.992011	1	
community_31	11	axo-dendritic_transport	11	1	0.0973451	12.22	[1.43,104.68]	0.0935104	1		0.996248	1	
community_31	11	anterograde_axonal_transport	6	0	0.0530973	0	[0.00,0.00]	1	1		1	1	
community_31	11	hormone-mediated_signaling_pathway	14	0	0.123894	0	[0.00,0.00]	1	1		1	1	
community_31	11	regulation_of_cardiac_muscle_hypertrophy	10	0	0.0884956	0	[0.00,0.00]	1	1		1	1	
community_31	11	protein_kinase_A_signaling	5	0	0.0442478	0	[0.00,0.00]	1	1		1	1	
community_31	11	synaptic_vesicle_exocytosis	26	0	0.230088	0	[0.00,0.00]	1	1		1	1	
community_31	11	synaptic_vesicle_priming	10	0	0.0884956	0	[0.00,0.00]	1	1		1	1	
community_31	11	calcium-mediated_signaling	30	1	0.265487	4.14828	[0.51,33.48]	0.236501	1		0.972937	1	
community_31	11	cAMP-mediated_signaling	9	0	0.079646	0	[0.00,0.00]	1	1		1	1	
community_31	11	synaptic_vesicle_fusion_to_presynaptic_a...	7	0	0.0619469	0	[0.00,0.00]	1	1		1	1	
community_31	11	TOR_signaling	10	0	0.0884956	0	[0.00,0.00]	1	1		1	1	
community_31	11	myelin_assembly	5	0	0.0442478	0	[0.00,0.00]	1	1		1	1	
community_31	11	ionotropic_glutamate_receptor_signaling_...	6	0	0.0530973	0	[0.00,0.00]	1	1		1	1	
community_31	11	dopamine_metabolic_process	7	0	0.0619469	0	[0.00,0.00]	1	1		1	1	
community_31	11	myelination	23	0	0.20354	0	[0.00,0.00]	1	1		1	1	
community_31	11	protein_kinase_B_signaling	20	0	0.176991	0	[0.00,0.00]	1	1		1	1	
community_31	11	cAMP_metabolic_process	14	0	0.123894	0	[0.00,0.00]	1	1		1	1	
community_31	11	synaptic_vesicle_endocytosis	14	0	0.123894	0	[0.00,0.00]	1	1		1	1	
community_31	11	calcium_ion-regulated_exocytosis_of_neur...	4	0	0.0353982	0	[0.00,0.00]	1	1		1	1	
community_31	11	axon_extension_involved_in_axon_guidance	1	0	0.00884956	0	[0.00,0.00]	1	1		1	1	
community_31	11	modulation_of_chemical_synaptic_transmis...	75	2	0.663717	3.52816	[0.75,16.63]	0.138884	1		0.975486	1	
community_31	11	regulation_of_synapse_organization	17	1	0.150442	7.6	[0.92,62.94]	0.141096	1		0.990989	1	
community_31	11	synapse_organization	42	2	0.371681	6.62222	[1.39,31.65]	0.0505418	1		0.995096	1	
community_31	11	T_cell_receptor_signaling_pathway	37	0	0.327434	0	[0.00,0.00]	1	1		1	1	
community_31	11	B_cell_receptor_signaling_pathway	4	0	0.0353982	0	[0.00,0.00]	1	1		1	1	
community_31	11	stress-activated_MAPK_cascade	37	0	0.327434	0	[0.00,0.00]	1	1		1	1	
community_31	11	response_to_cAMP	13	0	0.115044	0	[0.00,0.00]	1	1		1	1	
community_31	11	regulation_of_synapse_assembly	10	1	0.0884956	13.5889	[1.57,117.56]	0.0853505	1		0.996916	1	
community_31	11	calcium_ion_homeostasis	49	3	0.433628	9.66848	[2.48,37.64]	0.00760453	1		0.999425	1	
community_31	11	synapse_maturation	4	0	0.0353982	0	[0.00,0.00]	1	1		1	1	
community_31	11	regulation_of_postsynaptic_membrane_pote...	19	0	0.168142	0	[0.00,0.00]	1	1		1	1	
community_31	11	neuroepithelial_cell_differentiation	4	0	0.0353982	0	[0.00,0.00]	1	1		1	1	
community_31	11	protein_kinase_C_signaling	3	0	0.0265487	0	[0.00,0.00]	1	1		1	1	
community_31	11	cell_communication_involved_in_cardiac_c...	10	1	0.0884956	13.5889	[1.57,117.56]	0.0853505	1		0.996916	1	
community_31	11	regulation_of_synaptic_vesicle_cycle	16	0	0.141593	0	[0.00,0.00]	1	1		1	1	
community_31	11	neurotransmitter_receptor_transport_to_p...	6	0	0.0530973	0	[0.00,0.00]	1	1		1	1	
community_31	11	axonal_transport	10	1	0.0884956	13.5889	[1.57,117.56]	0.0853505	1		0.996916	1	
community_31	11	vesicle-mediated_transport_in_synapse	42	0	0.371681	0	[0.00,0.00]	1	1		1	1	
community_31	11	presynapse_assembly	3	1	0.0265487	61.5	[5.15,734.28]	0.0263354	1		0.999787	1	
community_31	11	regulation_of_postsynaptic_membrane_neur...	6	0	0.0530973	0	[0.00,0.00]	1	1		1	1	
community_31	11	synaptic_vesicle_cycle	38	0	0.336283	0	[0.00,0.00]	1	1		1	1	
community_31	11	presynaptic_process_involved_in_chemical...	37	1	0.327434	3.32222	[0.41,26.65]	0.283782	1		0.959947	1	
community_31	11	synaptic_signaling	124	3	1.09735	3.44318	[0.90,13.15]	0.0881855	1		0.982123	1	
community_31	11	trans-synaptic_signaling	124	3	1.09735	3.44318	[0.90,13.15]	0.0881855	1		0.982123	1	
community_31	11	chemical_synaptic_transmission,_postsyna...	20	0	0.176991	0	[0.00,0.00]	1	1		1	1	
community_31	11	regulation_of_neurotransmitter_receptor_...	6	0	0.0530973	0	[0.00,0.00]	1	1		1	1	
community_31	11	neurotransmitter_receptor_transport	7	0	0.0619469	0	[0.00,0.00]	1	1		1	1	
community_31	11	signal_release_from_synapse	36	1	0.318584	3.42	[0.43,27.46]	0.277195	1		0.961928	1	
community_31	11	regulation_of_synaptic_vesicle_exocytosi...	12	0	0.106195	0	[0.00,0.00]	1	1		1	1	
community_32	18	MAPK_cascade	122	0	1.76669	0	[0.00,0.00]	1	1		1	1	
community_32	18	neurotransmitter_uptake	8	0	0.115849	0	[0.00,0.00]	1	1		1	1	
community_32	18	activation_of_innate_immune_response	43	0	0.622687	0	[0.00,0.00]	1	1		1	1	
community_32	18	toll-like_receptor_signaling_pathway	10	0	0.144811	0	[0.00,0.00]	1	1		1	1	
community_32	18	Fc_receptor_mediated_stimulatory_signali...	25	0	0.362027	0	[0.00,0.00]	1	1		1	1	
community_32	18	immune_response-activating_signal_transd...	72	0	1.04264	0	[0.00,0.00]	1	1		1	1	
community_32	18	innate_immune_response-activating_signal...	42	0	0.608206	0	[0.00,0.00]	1	1		1	1	
community_32	18	dopamine_receptor_signaling_pathway	14	0	0.202735	0	[0.00,0.00]	1	1		1	1	
community_32	18	Wnt_signaling_pathway,_calcium_modulatin...	8	0	0.115849	0	[0.00,0.00]	1	1		1	1	
community_32	18	chemical_synaptic_transmission	124	4	1.79566	2.63095	[0.85,8.12]	0.0960437	1		0.973073	1	
community_32	18	neurotransmitter_secretion	36	2	0.521319	4.37868	[0.97,19.80]	0.0933507	1		0.986494	1	
community_32	18	axon_guidance	40	2	0.579244	3.90461	[0.87,17.59]	0.111731	1		0.981979	1	
community_32	18	synapse_assembly	16	1	0.231698	4.7451	[0.59,37.99]	0.209288	1		0.978914	1	
community_32	18	axo-dendritic_transport	11	0	0.159292	0	[0.00,0.00]	1	1		1	1	
community_32	18	anterograde_axonal_transport	6	0	0.0868866	0	[0.00,0.00]	1	1		1	1	
community_32	18	hormone-mediated_signaling_pathway	14	0	0.202735	0	[0.00,0.00]	1	1		1	1	
community_32	18	regulation_of_cardiac_muscle_hypertrophy	10	0	0.144811	0	[0.00,0.00]	1	1		1	1	
community_32	18	protein_kinase_A_signaling	5	0	0.0724055	0	[0.00,0.00]	1	1		1	1	
community_32	18	synaptic_vesicle_exocytosis	26	2	0.376508	6.25521	[1.36,28.73]	0.0524287	1		0.994612	1	
community_32	18	synaptic_vesicle_priming	10	1	0.144811	7.94771	[0.95,66.26]	0.136192	1		0.991675	1	
community_32	18	calcium-mediated_signaling	30	0	0.434433	0	[0.00,0.00]	1	1		1	1	
community_32	18	cAMP-mediated_signaling	9	0	0.13033	0	[0.00,0.00]	1	1		1	1	
community_32	18	synaptic_vesicle_fusion_to_presynaptic_a...	7	0	0.101368	0	[0.00,0.00]	1	1		1	1	
community_32	18	TOR_signaling	10	0	0.144811	0	[0.00,0.00]	1	1		1	1	
community_32	18	myelin_assembly	5	0	0.0724055	0	[0.00,0.00]	1	1		1	1	
community_32	18	ionotropic_glutamate_receptor_signaling_...	6	0	0.0868866	0	[0.00,0.00]	1	1		1	1	
community_32	18	dopamine_metabolic_process	7	1	0.101368	11.951	[1.36,104.72]	0.0972936	1		0.996013	1	
community_32	18	myelination	23	0	0.333065	0	[0.00,0.00]	1	1		1	1	
community_32	18	protein_kinase_B_signaling	20	0	0.289622	0	[0.00,0.00]	1	1		1	1	
community_32	18	cAMP_metabolic_process	14	0	0.202735	0	[0.00,0.00]	1	1		1	1	
community_32	18	synaptic_vesicle_endocytosis	14	5	0.202735	51.9658	[15.31,176.41]	6.4603e-07	0.00335889	**	1	1	
community_32	18	calcium_ion-regulated_exocytosis_of_neur...	4	0	0.0579244	0	[0.00,0.00]	1	1		1	1	
community_32	18	axon_extension_involved_in_axon_guidance	1	0	0.0144811	0	[0.00,0.00]	1	1		1	1	
community_32	18	modulation_of_chemical_synaptic_transmis...	75	1	1.08608	0.914944	[0.12,6.97]	1	1		0.379562	1	
community_32	18	regulation_of_synapse_organization	17	0	0.246179	0	[0.00,0.00]	1	1		1	1	
community_32	18	synapse_organization	42	1	0.608206	1.69871	[0.22,13.07]	0.463702	1		0.878732	1	
community_32	18	T_cell_receptor_signaling_pathway	37	0	0.5358	0	[0.00,0.00]	1	1		1	1	
community_32	18	B_cell_receptor_signaling_pathway	4	0	0.0579244	0	[0.00,0.00]	1	1		1	1	
community_32	18	stress-activated_MAPK_cascade	37	0	0.5358	0	[0.00,0.00]	1	1		1	1	
community_32	18	response_to_cAMP	13	0	0.188254	0	[0.00,0.00]	1	1		1	1	
community_32	18	regulation_of_synapse_assembly	10	0	0.144811	0	[0.00,0.00]	1	1		1	1	
community_32	18	calcium_ion_homeostasis	49	0	0.709574	0	[0.00,0.00]	1	1		1	1	
community_32	18	synapse_maturation	4	0	0.0579244	0	[0.00,0.00]	1	1		1	1	
community_32	18	regulation_of_postsynaptic_membrane_pote...	19	1	0.275141	3.94444	[0.50,31.25]	0.243607	1		0.970715	1	
community_32	18	neuroepithelial_cell_differentiation	4	0	0.0579244	0	[0.00,0.00]	1	1		1	1	
community_32	18	protein_kinase_C_signaling	3	0	0.0434433	0	[0.00,0.00]	1	1		1	1	
community_32	18	cell_communication_involved_in_cardiac_c...	10	0	0.144811	0	[0.00,0.00]	1	1		1	1	
community_32	18	regulation_of_synaptic_vesicle_cycle	16	2	0.231698	10.8125	[2.27,51.54]	0.021086	1		0.998729	1	
community_32	18	neurotransmitter_receptor_transport_to_p...	6	0	0.0868866	0	[0.00,0.00]	1	1		1	1	
community_32	18	axonal_transport	10	0	0.144811	0	[0.00,0.00]	1	1		1	1	
community_32	18	vesicle-mediated_transport_in_synapse	42	6	0.608206	16.5139	[5.87,46.47]	1.42059e-05	0.0527573		0.999999	1	
community_32	18	presynapse_assembly	3	0	0.0434433	0	[0.00,0.00]	1	1		1	1	
community_32	18	regulation_of_postsynaptic_membrane_neur...	6	0	0.0868866	0	[0.00,0.00]	1	1		1	1	
community_32	18	synaptic_vesicle_cycle	38	5	0.550282	13.8928	[4.68,41.23]	0.000130922	0.295956		0.999992	1	
community_32	18	presynaptic_process_involved_in_chemical...	37	2	0.5358	4.25	[0.94,19.20]	0.0978528	1		0.985435	1	
community_32	18	synaptic_signaling	124	4	1.79566	2.63095	[0.85,8.12]	0.0960437	1		0.973073	1	
community_32	18	trans-synaptic_signaling	124	4	1.79566	2.63095	[0.85,8.12]	0.0960437	1		0.973073	1	
community_32	18	chemical_synaptic_transmission,_postsyna...	20	1	0.289622	3.73375	[0.47,29.50]	0.25473	1		0.967738	1	
community_32	18	regulation_of_neurotransmitter_receptor_...	6	0	0.0868866	0	[0.00,0.00]	1	1		1	1	
community_32	18	neurotransmitter_receptor_transport	7	0	0.101368	0	[0.00,0.00]	1	1		1	1	
community_32	18	signal_release_from_synapse	36	2	0.521319	4.37868	[0.97,19.80]	0.0933507	1		0.986494	1	
community_32	18	regulation_of_synaptic_vesicle_exocytosi...	12	0	0.173773	0	[0.00,0.00]	1	1		1	1	
community_33	22	MAPK_cascade	122	5	2.15929	2.77526	[1.01,7.66]	0.056491	1		0.984194	1	
community_33	22	neurotransmitter_uptake	8	0	0.141593	0	[0.00,0.00]	1	1		1	1	
community_33	22	activation_of_innate_immune_response	43	1	0.761062	1.33673	[0.18,10.17]	0.542179	1		0.825166	1	
community_33	22	toll-like_receptor_signaling_pathway	10	0	0.176991	0	[0.00,0.00]	1	1		1	1	
community_33	22	Fc_receptor_mediated_stimulatory_signali...	25	2	0.442478	5.2087	[1.15,23.60]	0.0701817	1		0.991394	1	
community_33	22	immune_response-activating_signal_transd...	72	3	1.27434	2.63616	[0.76,9.12]	0.130341	1		0.965787	1	
community_33	22	innate_immune_response-activating_signal...	42	1	0.743363	1.3705	[0.18,10.44]	0.533636	1		0.831551	1	
community_33	22	dopamine_receptor_signaling_pathway	14	0	0.247788	0	[0.00,0.00]	1	1		1	1	
community_33	22	Wnt_signaling_pathway,_calcium_modulatin...	8	1	0.141593	8.2585	[0.97,70.14]	0.133479	1		0.992146	1	
community_33	22	chemical_synaptic_transmission	124	3	2.19469	1.43541	[0.42,4.92]	0.475705	1		0.733735	1	
community_33	22	neurotransmitter_secretion	36	1	0.637168	1.61361	[0.21,12.34]	0.479094	1		0.868762	1	
community_33	22	axon_guidance	40	1	0.707965	1.44322	[0.19,11.00]	0.516091	1		0.844179	1	
community_33	22	synapse_assembly	16	0	0.283186	0	[0.00,0.00]	1	1		1	1	
community_33	22	axo-dendritic_transport	11	0	0.19469	0	[0.00,0.00]	1	1		1	1	
community_33	22	anterograde_axonal_transport	6	0	0.106195	0	[0.00,0.00]	1	1		1	1	
community_33	22	hormone-mediated_signaling_pathway	14	1	0.247788	4.42491	[0.55,35.39]	0.222239	1		0.976065	1	
community_33	22	regulation_of_cardiac_muscle_hypertrophy	10	1	0.176991	6.4127	[0.78,52.92]	0.164088	1		0.987645	1	
community_33	22	protein_kinase_A_signaling	5	0	0.0884956	0	[0.00,0.00]	1	1		1	1	
community_33	22	synaptic_vesicle_exocytosis	26	0	0.460177	0	[0.00,0.00]	1	1		1	1	
community_33	22	synaptic_vesicle_priming	10	0	0.176991	0	[0.00,0.00]	1	1		1	1	
community_33	22	calcium-mediated_signaling	30	1	0.530973	1.95731	[0.25,15.05]	0.418496	1		0.903478	1	
community_33	22	cAMP-mediated_signaling	9	0	0.159292	0	[0.00,0.00]	1	1		1	1	
community_33	22	synaptic_vesicle_fusion_to_presynaptic_a...	7	0	0.123894	0	[0.00,0.00]	1	1		1	1	
community_33	22	TOR_signaling	10	0	0.176991	0	[0.00,0.00]	1	1		1	1	
community_33	22	myelin_assembly	5	0	0.0884956	0	[0.00,0.00]	1	1		1	1	
community_33	22	ionotropic_glutamate_receptor_signaling_...	6	0	0.106195	0	[0.00,0.00]	1	1		1	1	
community_33	22	dopamine_metabolic_process	7	0	0.123894	0	[0.00,0.00]	1	1		1	1	
community_33	22	myelination	23	0	0.40708	0	[0.00,0.00]	1	1		1	1	
community_33	22	protein_kinase_B_signaling	20	0	0.353982	0	[0.00,0.00]	1	1		1	1	
community_33	22	cAMP_metabolic_process	14	0	0.247788	0	[0.00,0.00]	1	1		1	1	
community_33	22	synaptic_vesicle_endocytosis	14	0	0.247788	0	[0.00,0.00]	1	1		1	1	
community_33	22	calcium_ion-regulated_exocytosis_of_neur...	4	0	0.0707965	0	[0.00,0.00]	1	1		1	1	
community_33	22	axon_extension_involved_in_axon_guidance	1	0	0.0176991	0	[0.00,0.00]	1	1		1	1	
community_33	22	modulation_of_chemical_synaptic_transmis...	75	3	1.32743	2.51974	[0.73,8.71]	0.142638	1		0.960982	1	
community_33	22	regulation_of_synapse_organization	17	3	0.300885	13.6128	[3.61,51.30]	0.00279002	1		0.999849	1	
community_33	22	synapse_organization	42	3	0.743363	4.78543	[1.36,16.85]	0.0353302	1		0.994702	1	
community_33	22	T_cell_receptor_signaling_pathway	37	0	0.654867	0	[0.00,0.00]	1	1		1	1	
community_33	22	B_cell_receptor_signaling_pathway	4	0	0.0707965	0	[0.00,0.00]	1	1		1	1	
community_33	22	stress-activated_MAPK_cascade	37	1	0.654867	1.56746	[0.21,11.97]	0.488589	1		0.86271	1	
community_33	22	response_to_cAMP	13	0	0.230088	0	[0.00,0.00]	1	1		1	1	
community_33	22	regulation_of_synapse_assembly	10	0	0.176991	0	[0.00,0.00]	1	1		1	1	
community_33	22	calcium_ion_homeostasis	49	1	0.867257	1.16369	[0.15,8.83]	0.590382	1		0.786061	1	
community_33	22	synapse_maturation	4	1	0.0707965	19.3333	[1.93,193.60]	0.0690201	1		0.998243	1	
community_33	22	regulation_of_postsynaptic_membrane_pote...	19	0	0.336283	0	[0.00,0.00]	1	1		1	1	
community_33	22	neuroepithelial_cell_differentiation	4	0	0.0707965	0	[0.00,0.00]	1	1		1	1	
community_33	22	protein_kinase_C_signaling	3	0	0.0530973	0	[0.00,0.00]	1	1		1	1	
community_33	22	cell_communication_involved_in_cardiac_c...	10	1	0.176991	6.4127	[0.78,52.92]	0.164088	1		0.987645	1	
community_33	22	regulation_of_synaptic_vesicle_cycle	16	0	0.283186	0	[0.00,0.00]	1	1		1	1	
community_33	22	neurotransmitter_receptor_transport_to_p...	6	1	0.106195	11.581	[1.30,103.48]	0.101801	1		0.995701	1	
community_33	22	axonal_transport	10	0	0.176991	0	[0.00,0.00]	1	1		1	1	
community_33	22	vesicle-mediated_transport_in_synapse	42	0	0.743363	0	[0.00,0.00]	1	1		1	1	
community_33	22	presynapse_assembly	3	0	0.0530973	0	[0.00,0.00]	1	1		1	1	
community_33	22	regulation_of_postsynaptic_membrane_neur...	6	1	0.106195	11.581	[1.30,103.48]	0.101801	1		0.995701	1	
community_33	22	synaptic_vesicle_cycle	38	0	0.672566	0	[0.00,0.00]	1	1		1	1	
community_33	22	presynaptic_process_involved_in_chemical...	37	1	0.654867	1.56746	[0.21,11.97]	0.488589	1		0.86271	1	
community_33	22	synaptic_signaling	124	3	2.19469	1.43541	[0.42,4.92]	0.475705	1		0.733735	1	
community_33	22	trans-synaptic_signaling	124	3	2.19469	1.43541	[0.42,4.92]	0.475705	1		0.733735	1	
community_33	22	chemical_synaptic_transmission,_postsyna...	20	0	0.353982	0	[0.00,0.00]	1	1		1	1	
community_33	22	regulation_of_neurotransmitter_receptor_...	6	0	0.106195	0	[0.00,0.00]	1	1		1	1	
community_33	22	neurotransmitter_receptor_transport	7	1	0.123894	9.64286	[1.11,83.66]	0.117776	1		0.994045	1	
community_33	22	signal_release_from_synapse	36	1	0.637168	1.61361	[0.21,12.34]	0.479094	1		0.868762	1	
community_33	22	regulation_of_synaptic_vesicle_exocytosi...	12	0	0.212389	0	[0.00,0.00]	1	1		1	1	
community_34	27	MAPK_cascade	122	2	2.65004	0.730667	[0.17,3.12]	1	1		0.257222	1	
community_34	27	neurotransmitter_uptake	8	0	0.173773	0	[0.00,0.00]	1	1		1	1	
community_34	27	activation_of_innate_immune_response	43	2	0.934031	2.29268	[0.53,10.01]	0.239091	1		0.936715	1	
community_34	27	toll-like_receptor_signaling_pathway	10	0	0.217216	0	[0.00,0.00]	1	1		1	1	
community_34	27	Fc_receptor_mediated_stimulatory_signali...	25	0	0.543041	0	[0.00,0.00]	1	1		1	1	
community_34	27	immune_response-activating_signal_transd...	72	2	1.56396	1.30971	[0.30,5.64]	0.666916	1		0.601353	1	
community_34	27	innate_immune_response-activating_signal...	42	2	0.912309	2.352	[0.54,10.27]	0.230914	1		0.940278	1	
community_34	27	dopamine_receptor_signaling_pathway	14	0	0.304103	0	[0.00,0.00]	1	1		1	1	
community_34	27	Wnt_signaling_pathway,_calcium_modulatin...	8	0	0.173773	0	[0.00,0.00]	1	1		1	1	
community_34	27	chemical_synaptic_transmission	124	0	2.69348	0	[0.00,0.00]	1	1		1	1	
community_34	27	neurotransmitter_secretion	36	0	0.781979	0	[0.00,0.00]	1	1		1	1	
community_34	27	axon_guidance	40	0	0.868866	0	[0.00,0.00]	1	1		1	1	
community_34	27	synapse_assembly	16	0	0.347546	0	[0.00,0.00]	1	1		1	1	
community_34	27	axo-dendritic_transport	11	0	0.238938	0	[0.00,0.00]	1	1		1	1	
community_34	27	anterograde_axonal_transport	6	0	0.13033	0	[0.00,0.00]	1	1		1	1	
community_34	27	hormone-mediated_signaling_pathway	14	0	0.304103	0	[0.00,0.00]	1	1		1	1	
community_34	27	regulation_of_cardiac_muscle_hypertrophy	10	1	0.217216	5.15812	[0.63,42.22]	0.197817	1		0.981628	1	
community_34	27	protein_kinase_A_signaling	5	0	0.108608	0	[0.00,0.00]	1	1		1	1	
community_34	27	synaptic_vesicle_exocytosis	26	0	0.564763	0	[0.00,0.00]	1	1		1	1	
community_34	27	synaptic_vesicle_priming	10	0	0.217216	0	[0.00,0.00]	1	1		1	1	
community_34	27	calcium-mediated_signaling	30	0	0.651649	0	[0.00,0.00]	1	1		1	1	
community_34	27	cAMP-mediated_signaling	9	0	0.195495	0	[0.00,0.00]	1	1		1	1	
community_34	27	synaptic_vesicle_fusion_to_presynaptic_a...	7	0	0.152051	0	[0.00,0.00]	1	1		1	1	
community_34	27	TOR_signaling	10	0	0.217216	0	[0.00,0.00]	1	1		1	1	
community_34	27	myelin_assembly	5	0	0.108608	0	[0.00,0.00]	1	1		1	1	
community_34	27	ionotropic_glutamate_receptor_signaling_...	6	0	0.13033	0	[0.00,0.00]	1	1		1	1	
community_34	27	dopamine_metabolic_process	7	0	0.152051	0	[0.00,0.00]	1	1		1	1	
community_34	27	myelination	23	0	0.499598	0	[0.00,0.00]	1	1		1	1	
community_34	27	protein_kinase_B_signaling	20	0	0.434433	0	[0.00,0.00]	1	1		1	1	
community_34	27	cAMP_metabolic_process	14	0	0.304103	0	[0.00,0.00]	1	1		1	1	
community_34	27	synaptic_vesicle_endocytosis	14	0	0.304103	0	[0.00,0.00]	1	1		1	1	
community_34	27	calcium_ion-regulated_exocytosis_of_neur...	4	0	0.0868866	0	[0.00,0.00]	1	1		1	1	
community_34	27	axon_extension_involved_in_axon_guidance	1	0	0.0217216	0	[0.00,0.00]	1	1		1	1	
community_34	27	modulation_of_chemical_synaptic_transmis...	75	0	1.62912	0	[0.00,0.00]	1	1		1	1	
community_34	27	regulation_of_synapse_organization	17	0	0.369268	0	[0.00,0.00]	1	1		1	1	
community_34	27	synapse_organization	42	0	0.912309	0	[0.00,0.00]	1	1		1	1	
community_34	27	T_cell_receptor_signaling_pathway	37	2	0.803701	2.69943	[0.62,11.85]	0.190505	1		0.956564	1	
